Id,SalePrice
1650,125157.98201327193
1651,133575.56619613018
1652,97023.36831915076
1653,95506.1687849508
1654,151412.03622769116
1655,156693.38118327298
1656,142765.50431529788
1657,152732.27894864016
1658,141287.0659860337
1659,144132.6715785087
1660,150874.92436479026
1661,458716.01248392
1662,440801.9502491941
1663,399744.6827964093
1664,426800.80597556627
1665,321303.72857447853
1666,331397.50795265107
1667,364768.51436223445
1668,337647.7466896539
1669,303393.9107221545
1670,368677.37817916187
1671,270500.195907566
1672,475213.10087576305
1673,319419.6956429334
1674,260962.13303853926
1675,181546.27560884808
1676,180842.6403321365
1677,221039.31021833685
1678,473181.2551860569
1679,364709.50945787237
1680,318583.30604271207
1681,263481.9633916655
1682,291077.6286594083
1683,180247.1748731262
1684,175573.34961754098
1685,169356.36150004764
1686,171262.387475974
1687,174179.59277532136
1688,183813.02316870872
1689,188197.1701222093
1690,192260.16867318368
1691,182036.05248291692
1692,268067.6853563797
1693,177881.71722557754
1694,181723.7896090695
1695,172680.90810021828
1696,283332.4797344419
1697,173598.71542030343
1698,369097.31185554655
1699,327028.03836272634
1700,238992.67334347093
1701,260502.10680185226
1702,266240.97543510527
1703,262387.22722487286
1704,309774.73486645997
1705,235030.4148589001
1706,471541.101777893
1707,207304.65251956452
1708,209919.3125481905
1709,320840.26712539775
1710,232795.90989831265
1711,253066.307565054
1712,260283.1147626712
1713,284844.62549796345
1714,214793.13915382774
1715,196323.71932995517
1716,186320.15621613446
1717,183263.50472161893
1718,139400.54397403228
1719,199855.9869835884
1720,255403.84950487618
1721,186386.48706422938
1722,129988.0465919153
1723,163972.9335542887
1724,244057.29407349625
1725,229717.7858697954
1726,173591.80560785384
1727,150092.74551742282
1728,189057.94610452675
1729,159885.88666284832
1730,159348.23770771927
1731,122908.71950998339
1732,129541.71442058538
1733,121284.38710266846
1734,130181.56650717558
1735,132813.43040900203
1736,115171.43130883305
1737,350889.32308867946
1738,217500.75053955923
1739,281882.3403003859
1740,221825.38968613822
1741,205977.21070857276
1742,162443.42076062266
1743,167064.41019058344
1744,312029.36844160466
1745,210264.15662234408
1746,245892.7333241719
1747,230121.09935203064
1748,217519.06659071238
1749,150511.31076759408
1750,136198.4819629156
1751,253076.6107957827
1752,118016.33352496359
1753,143119.34504350854
1754,211675.33156301983
1755,164009.7728395934
1756,133410.73483777518
1757,122072.4921361689
1758,145435.02015363006
1759,167773.95412588702
1760,175700.0616785547
1761,153140.30484458705
1762,171645.0766907622
1763,167003.15229078406
1764,112213.16097855392
1765,173446.745117864
1766,165705.89342395312
1767,231282.9504924923
1768,138632.00323614545
1769,188728.13297708848
1770,142322.548698277
1771,130770.436335925
1772,140578.56656757856
1773,132278.48821757478
1774,134726.24433446734
1775,131109.70586744722
1776,130407.44000303878
1777,108451.14570477535
1778,136851.39390950443
1779,108502.01299317375
1780,188273.17318704666
1781,129525.52129883168
1782,96183.92590611023
1783,128216.94455574952
1784,96136.93933263251
1785,111835.94707967904
1786,162489.6616323301
1787,155511.9127443835
1788,61026.27495306743
1789,103633.54153542967
1790,76900.59809923466
1791,171452.56198455888
1792,157737.96669915342
1793,131473.17939898506
1794,144705.79351344195
1795,137975.78729183532
1796,114062.46738989765
1797,119621.03746978614
1798,117830.07205547608
1799,115286.39701152455
1800,115113.84249797976
1801,128294.96011554766
1802,158349.6667445254
1803,150101.52963292252
1804,131685.8055230281
1805,135008.5027514971
1806,114185.483983474
1807,135033.27430141976
1808,111174.58669316943
1809,109758.23649160104
1810,143019.08609270625
1811,97855.7038961642
1812,97721.52951042009
1813,122742.90917872259
1814,100661.03279720007
1815,50008.60559836447
1816,88252.42132617476
1817,92360.92141684738
1818,154353.7929442661
1819,127711.31062536768
1820,59201.55162021731
1821,111463.47338271535
1822,133358.16159700343
1823,41922.610327474424
1824,133277.99453992833
1825,128301.91644576326
1826,83904.52323294013
1827,105152.26925987101
1828,136366.86384510336
1829,109980.89772411468
1830,142974.2566801261
1831,197790.2317946058
1832,101437.83936064367
1833,148728.63890457817
1834,118372.62017553269
1835,173287.84469009412
1836,128607.74902949546
1837,103735.09452227133
1838,131788.5475697468
1839,88304.14063935325
1840,160796.77110267628
1841,139861.65335480767
1842,61283.23835304945
1843,136585.31306172884
1844,129800.32255777672
1845,139906.3133460107
1846,158855.8935022244
1847,160458.10911305333
1848,54013.61985396867
1849,130564.88996757976
1850,122648.51887597275
1851,150421.18586881566
1852,131657.40765153817
1853,125152.96168151464
1854,176373.57944178244
1855,155333.68496042377
1856,217923.31404540167
1857,188217.097783592
1858,120534.35758411327
1859,119622.18754433714
1860,148126.11220028895
1861,119622.18754433714
1862,295511.45887612674
1863,294534.3970051495
1864,294534.3970051495
1865,319102.58167976036
1866,330787.37630119995
1867,266524.7716160868
1868,331591.8975397515
1869,197002.18160508884
1870,275361.1703253796
1871,252700.74774571508
1872,159455.0970585398
1873,221338.8543358483
1874,145309.27629458567
1875,213201.06118910483
1876,192687.4770836908
1877,225775.79797954805
1878,203352.59893372958
1879,129650.8290321645
1880,132131.58924702235
1881,242312.42748493297
1882,261456.2286298436
1883,190737.1375303898
1884,211569.90197881465
1885,275624.8107377385
1886,328453.2191898944
1887,218319.008938633
1888,297734.2655814336
1889,157803.9693526859
1890,131911.4315108496
1891,132254.2600460261
1892,112734.01651860976
1893,130125.00006345745
1894,126510.53547324467
1895,146157.7151167317
1896,117110.53656580062
1897,106182.85269264344
1898,115601.84922326388
1899,139310.66134598688
1900,155426.55515180647
1901,169781.94627914357
1902,126091.53184239377
1903,198138.44761637642
1904,129357.0652725063
1905,180989.2974914458
1906,164700.67702595866
1907,215294.2282714534
1908,121194.21151313912
1909,143510.6572296986
1910,125916.9170788316
1911,204488.43426319814
1912,300676.1210285274
1913,151272.4070886765
1914,78388.90772485499
1915,311998.5002016438
1916,63431.864400438426
1917,270878.0184976294
1918,135253.55115711372
1919,158730.10385058625
1920,160399.2898783527
1921,443482.7627716145
1922,335772.42004491034
1923,214599.08657226118
1924,223026.58262638922
1925,215897.44691538718
1926,419332.2785393613
1927,138726.31021233654
1928,170234.84232019002
1929,120387.82572506662
1930,136320.21324979342
1931,145620.95298704
1932,142022.80687189853
1933,167252.02747862032
1934,181713.8853238761
1935,174347.2082176188
1936,187199.43924123698
1937,188057.02590875307
1938,178776.78149340252
1939,235180.31196658008
1940,199817.735386497
1941,169023.18313874124
1942,181421.25666960646
1943,214473.5797305357
1944,310701.124683181
1945,369113.654886956
1946,166727.9203982307
1947,287652.1370410848
1948,179012.05808317647
1949,226713.81814513254
1950,183484.49888655116
1951,277979.8977540481
1952,223720.8615205468
1953,158379.62550814816
1954,201224.15497517632
1955,127548.30665529761
1956,311013.9958955924
1957,153748.36379251556
1958,324334.5481498131
1959,129005.3508358177
1960,118403.31990013208
1961,117827.623788391
1962,98189.90304728968
1963,107217.00659660317
1964,107444.46973775473
1965,133464.4552110175
1966,152172.6823307013
1967,282115.6077455037
1968,411111.4744920906
1969,410916.1045583681
1970,449945.40424028196
1971,440177.5685389441
1972,408223.63868507685
1973,257911.41294567287
1974,315518.21714201255
1975,432242.410277953
1976,265024.097029966
1977,323611.1286960056
1978,376423.267533031
1979,340780.5779083867
1980,191875.39014804424
1981,349939.59553356736
1982,236146.4435391324
1983,219725.79056315107
1984,169123.35638985233
1985,217597.9087229538
1986,228849.01003603713
1987,175131.35879881232
1988,171165.81236683813
1989,192830.3752197012
1990,218993.3235837829
1991,221957.117538422
1992,214546.12733724588
1993,173748.68663331534
1994,255778.9954728237
1995,187123.06703740568
1996,257327.2166002425
1997,322660.20139322313
1998,359335.8196484684
1999,236667.1688213334
2000,318034.4088464218
2001,262534.95808119606
2002,242983.0903344594
2003,264788.3088981943
2004,266516.78589866485
2005,232032.4300303423
2006,241443.06795635907
2007,249870.77948149102
2008,212861.77927821502
2009,179769.38654320771
2010,199769.1815703762
2011,153591.86181948247
2012,176861.25080893122
2013,176800.84532780916
2014,181026.80271070654
2015,204343.51636139737
2016,184432.94364152438
2017,196767.4180578282
2018,119605.8581649591
2019,136010.56390864367
2020,116032.8657293072
2021,114597.86461574885
2022,187845.4038776182
2023,146220.07525585656
2024,256914.4860490438
2025,367813.2126071212
2026,164719.45938349518
2027,142969.79670957924
2028,158208.3828410905
2029,162443.42076062266
2030,271019.4811473738
2031,260875.19173408172
2032,264198.51794815616
2033,271566.39197946136
2034,165454.53471166137
2035,201412.2082776168
2036,202497.77160937944
2037,207125.90417261093
2038,337268.6080550595
2039,223295.96040058538
2040,421532.7258927536
2041,265332.9981449228
2042,199492.58556770114
2043,163756.70913875639
2044,177739.65201404158
2045,213170.74776780192
2046,134999.31080589513
2047,144992.29449411065
2048,141861.9445012823
2049,138371.43283025536
2050,188269.82228559724
2051,99348.61756090549
2052,130555.5285840803
2053,146511.75304724084
2054,79158.30590661912
2055,155402.49831647187
2056,132084.64818735153
2057,122550.96444865766
2058,227170.85398300245
2059,125189.45795268894
2060,164438.77522746497
2061,184116.99066161635
2062,132137.73817563354
2063,108200.2173609657
2064,141200.60857338074
2065,134932.27781538988
2066,182459.19061745712
2067,111118.32519576498
2068,155384.78511346804
2069,89553.37636709366
2070,104173.66432649789
2071,96533.1251873219
2072,132554.70055602395
2073,143440.19594609877
2074,194592.15338850382
2075,148657.04773132596
2076,130513.1649779173
2077,139637.13679473862
2078,124741.32461360133
2079,131513.38877401565
2080,117195.84436614427
2081,122608.42681714676
2082,124653.42882444241
2083,142953.3066447407
2084,109255.06243706903
2085,118384.66177276996
2086,147851.08699057152
2087,128020.97649630536
2088,106832.96211297905
2089,65877.75394402033
2090,128908.3715905822
2091,116112.82202036567
2092,133955.38822696186
2093,132120.9699212877
2094,142949.24736568128
2095,142603.65577573943
2096,73579.21453911238
2097,88540.27787396118
2098,149639.9368343906
2099,66003.3242920959
2100,99504.06405172092
2101,128006.51395372374
2102,142717.75450584176
2103,92066.18277979955
2104,130783.76222123907
2105,124372.66058665974
2106,75788.41447420036
2107,228825.2148521784
2108,121092.80096042798
2109,120691.95339791445
2110,129511.81460678494
2111,164736.58568715336
2112,130873.95259766417
2113,120191.18625976345
2114,113564.16458047784
2115,158723.08178219412
2116,123455.09957323097
2117,154500.50156077373
2118,110891.75362046614
2119,100737.20244995132
2120,105903.60084661849
2121,113397.76050760038
2122,86596.7443621303
2123,88113.073844044
2124,196193.91388352387
2125,135457.32749661573
2126,140172.22188105466
2127,148898.56982658483
2128,128110.60407747359
2129,105788.55447915052
2130,148849.04010111137
2131,174716.50011132564
2132,113182.80131653816
2133,121832.53025154432
2134,115490.3352113674
2135,90956.2733055709
2136,61825.06415863071
2137,119509.41153099058
2138,135981.34964881657
2139,154330.01780807125
2140,139950.86914156357
2141,141001.03608909584
2142,124935.2115170919
2143,138126.1701102282
2144,127393.13372029025
2145,137059.2583381782
2146,168246.80897959086
2147,152083.38980096095
2148,120549.40601141183
2149,139713.590946227
2150,216924.96990601395
2151,131850.3782077187
2152,195357.9454221247
2153,165446.96959475268
2154,108678.59758189914
2155,141507.59233467214
2156,257264.45148358555
2157,243829.17449164565
2158,252135.21349701067
2159,215788.4868120315
2160,173668.47059502368
2161,258548.66998929044
2162,463452.63522791764
2163,337973.8272841936
2164,257384.38024732165
2165,170709.97300098982
2166,151212.357109269
2167,228163.14075541092
2168,194742.55462182892
2169,197086.6664238297
2170,224555.23992050978
2171,147194.70683423206
2172,139491.72130877117
2173,162737.9180213317
2174,229258.615098224
2175,349519.6625800698
2176,321142.0671215031
2177,239204.32529569595
2178,213236.48609623322
2179,138972.99746873515
2180,239532.83977637414
2181,185928.39434576742
2182,220519.64468888275
2183,190689.6104942278
2184,134532.63633442
2185,128301.83172927846
2186,145226.67719156045
2187,148644.90106067387
2188,158265.07800450042
2189,223344.19008216678
2190,88563.24342376173
2191,89550.81114808688
2192,101443.45250754966
2193,95142.90580818456
2194,98949.46012204957
2195,116922.9796997592
2196,101797.88076164096
2197,121691.82710083955
2198,158077.6315706896
2199,170370.79677231723
2200,124355.4154445747
2201,138237.9339877988
2202,204458.91705143882
2203,135479.69032024164
2204,184462.2754104238
2205,87800.44062674239
2206,137880.7116827791
2207,218488.4186131281
2208,244349.62331972423
2209,214764.20660318228
2210,127745.21526592683
2211,119111.0026422059
2212,110485.92345175851
2213,100656.05341439132
2214,129839.9910109646
2215,98772.11962283473
2216,145685.54114159915
2217,107539.6480606361
2218,79903.06494837232
2219,84499.35784787514
2220,77848.89270840235
2221,311998.5002016438
2222,248610.42884293
2223,268970.3054787171
2224,224124.74640455825
2225,116348.94581605656
2226,200379.9861379569
2227,182273.99113186682
2228,261880.79403896336
2229,237169.01691750388
2230,150296.86049800375
2231,222033.20389767052
2232,181844.4651446956
2233,171677.80170901283
2234,243767.86370204043
2235,212735.52430515765
2236,284385.63389240316
2237,364790.53637942375
2238,217110.97542270544
2239,129253.61304876016
2240,160676.6103148547
2241,158631.54812666334
2242,129825.89330963598
2243,126468.83859823832
2244,108813.73118332207
2245,101444.23790354542
2246,141763.709339
2247,113356.78842082154
2248,127808.3786493712
2249,127138.56349580156
2250,139135.0692324843
2251,106990.32936721122
2252,176265.9005374862
2253,159063.6085575828
2254,182456.10346292573
2255,196326.26806581375
2256,189975.41462820678
2257,223824.2741325191
2258,173494.70554623945
2259,174441.97033636534
2260,172780.42346804854
2261,196672.0449678677
2262,221235.20331759652
2263,324618.5272737457
2264,427542.8278570818
2265,167086.1292501857
2266,274238.2549350754
2267,383336.7221151019
2268,376089.0020046076
2269,150705.54667807496
2270,190065.1941168111
2271,232426.28142997445
2272,217282.52429399776
2273,162709.47312105837
2274,169561.75613333503
2275,163966.55908586766
2276,178533.0405305505
2277,185062.40770914467
2278,155028.3178042168
2279,123530.76960031744
2280,134217.75088758193
2281,164650.94391035844
2282,183696.50776503436
2283,102943.98453772199
2284,104596.01589158448
2285,155774.96881231788
2286,123030.9160454463
2287,342240.84879178106
2288,265174.439389433
2289,390837.30935062363
2290,448488.66758180334
2291,313417.2048553111
2292,412119.80928841035
2293,490521.3774894107
2294,434084.69603422587
2295,435904.29379317263
2296,265958.70909497835
2297,283523.49017492187
2298,326522.96947408654
2299,394975.9153129588
2300,365723.65071499004
2301,264341.8238587254
2302,241433.80708382465
2303,242875.09653138093
2304,247821.1410366714
2305,175357.65407561464
2306,175357.65407561464
2307,183457.1175879726
2308,227947.26889227214
2309,268531.7825175336
2310,217526.4951091728
2311,204956.63761390452
2312,180689.07986475196
2313,170855.04617515072
2314,178212.31143018187
2315,170691.9740812652
2316,179299.4587061742
2317,181765.70774421853
2318,168353.231980949
2319,175610.60684565717
2320,182840.8888495858
2321,241063.81656543957
2322,174487.47609180515
2323,190401.42387923808
2324,178769.61160402308
2325,199612.53741251506
2326,174179.59277532136
2327,217657.71100256537
2328,230589.30670630196
2329,184757.49875475786
2330,174579.87057957382
2331,375994.75427743327
2332,419866.54606665164
2333,358502.4456192805
2334,259678.0017358878
2335,254920.6860301077
2336,350838.5949921776
2337,196513.71401525888
2338,283996.6665252837
2339,232271.5374351124
2340,413957.9727570775
2341,213306.20529660693
2342,233619.03313014065
2343,222053.7990106132
2344,234284.33682311708
2345,247658.06894278587
2346,226956.59000945676
2347,195432.8346012882
2348,230127.35774881765
2349,158875.30910821244
2350,269569.12595029105
2351,237028.0277076157
2352,248745.74048939015
2353,236197.96871433718
2354,140664.6737362722
2355,160789.82010381407
2356,157607.5002590291
2357,187931.24857593386
2358,193727.3025989107
2359,122815.86977598835
2360,113488.10629006226
2361,142328.760972971
2362,267488.9391368693
2363,133432.66194873798
2364,162078.11558861317
2365,232322.77535613356
2366,211834.5854648773
2367,225247.32155089264
2368,210487.65365657094
2369,213889.09231261534
2370,172426.0695605803
2371,157982.818147879
2372,192775.10685266237
2373,258081.16226052996
2374,302081.0074584689
2375,252438.0716786818
2376,262306.2673124839
2377,369922.3079574594
2378,137144.34230956016
2379,205483.68350676206
2380,140833.9247474584
2381,159279.37362473735
2382,195363.77831369682
2383,199429.15646618875
2384,236599.9037634387
2385,159905.00587409028
2386,133723.46378353558
2387,135467.31892348678
2388,108274.1909870386
2389,132889.5895052247
2390,148434.45065207966
2391,143682.4762310924
2392,115222.76983024071
2393,170946.03117962152
2394,139538.9954275496
2395,205590.80825592924
2396,139221.4308116932
2397,211010.85535507847
2398,129076.08151779482
2399,61579.84725742163
2400,56655.87052851397
2401,120182.15266810422
2402,136254.10760730528
2403,131955.1599726315
2404,145817.8204068214
2405,151199.10346029687
2406,138767.52987437646
2407,126172.78699676931
2408,136535.67532127202
2409,119203.72566127422
2410,172807.71610720325
2411,122419.48380713077
2412,155528.1599145391
2413,130629.2483127424
2414,140128.20701296415
2415,131417.76980279482
2416,130878.62167349919
2417,131754.70182637364
2418,131216.55120770045
2419,124222.20883477459
2420,125085.27914347527
2421,149229.7181218404
2422,126755.23349430443
2423,133962.99313712347
2424,154867.29034312142
2425,224565.68679969932
2426,140765.97346100234
2427,124038.96274773509
2428,191712.19839770813
2429,121495.23214033581
2430,127546.53154085367
2431,108278.30504480786
2432,138447.00739771096
2433,139685.7636871709
2434,134377.7030721281
2435,141552.18586935935
2436,97588.03522449522
2437,101816.0999012277
2438,123903.38795120441
2439,105783.67046993022
2440,118070.09893959615
2441,113363.37847003368
2442,102959.42712490927
2443,119406.73794713862
2444,123999.36233096644
2445,73683.69895122663
2446,125725.65204592954
2447,192141.0028000704
2448,142999.7140102366
2449,101373.38038460482
2450,133819.63450358692
2451,123943.73628845336
2452,231433.0874720888
2453,95740.46322725264
2454,124893.2430006097
2455,130518.62238120248
2456,131594.44442711797
2457,125916.91156252366
2458,110053.06134327693
2459,102594.9459276016
2460,134840.97182020158
2461,103780.38264098042
2462,129138.72069964193
2463,118778.09603978672
2464,183223.51727749666
2465,118467.91615901544
2466,102263.65376935493
2467,157106.54615859684
2468,62503.61671070668
2469,71792.59430951513
2470,205275.61120752178
2471,229966.41993826153
2472,181087.9041274313
2473,124624.23919307094
2474,80727.97951221498
2475,245054.34072137543
2476,111909.369992558
2477,125759.0329237216
2478,165026.47142583304
2479,116551.38867278594
2480,153812.80151437424
2481,121695.88283728203
2482,127842.6095973022
2483,115748.78417284365
2484,120797.61975139144
2485,129134.49077366175
2486,154657.4706477096
2487,208988.8322945571
2488,165852.13054109053
2489,153559.65783985925
2490,170291.86898895502
2491,97585.35845974373
2492,176738.44040887326
2493,149067.39325924515
2494,166622.483089539
2495,99392.14891685343
2496,238215.97540523004
2497,152931.1702087326
2498,113282.5362597047
2499,106087.9616702592
2500,127022.15140610671
2501,142385.07025100157
2502,155636.6355118459
2503,93812.58598044004
2504,198710.18731179863
2505,232971.22256217862
2506,264646.12961799017
2507,278456.5999712509
2508,264646.12961799017
2509,215084.13740706604
2510,231625.0757175809
2511,183356.40077803843
2512,201565.90602352694
2513,208186.22481095395
2514,268679.12421364954
2515,151041.88780798652
2516,162015.57779822522
2517,142444.2735720586
2518,151162.0661793892
2519,220174.12565093895
2520,207617.6757862593
2521,189689.03688378172
2522,228985.11960266187
2523,129555.41393188952
2524,137291.266748298
2525,143408.14933761102
2526,132975.02407814577
2527,99726.0800246244
2528,131364.48777777536
2529,131761.64881493757
2530,125407.40716384862
2531,261254.61230274604
2532,228740.72399881814
2533,198704.87656126588
2534,229461.4943312216
2535,354600.03673534683
2536,248022.39712270975
2537,242968.40375378108
2538,174274.99426443962
2539,186120.65073187684
2540,172291.00349172123
2541,184309.27362390066
2542,156583.80749995526
2543,127355.73793413282
2544,133251.2224571494
2545,134571.15148420204
2546,135680.42272706178
2547,139033.99866895177
2548,122985.24894234404
2549,172033.1909030752
2550,384751.9550051737
2551,131238.94422467603
2552,132381.67458187832
2553,75965.41133482929
2554,111401.49619986696
2555,120523.86168138891
2556,107228.90098110135
2557,122880.08519327502
2558,152915.38865976754
2559,119251.09258389844
2560,132540.69252283825
2561,145399.13738532225
2562,121556.0838498107
2563,128752.02533545006
2564,184928.4753665222
2565,139287.98744280863
2566,143067.81103744925
2567,117789.85170610141
2568,194124.39032308813
2569,189209.8401278661
2570,127745.21526592683
2571,174400.19508167944
2572,192496.80184320197
2573,221732.04436208488
2574,298635.77097526495
2575,121613.77541988334
2576,130137.40582749374
2577,172476.0568604398
2578,91062.13829431994
2579,59059.77703842305
2580,139856.97900563004
2581,123842.4388573042
2582,117323.24947318614
2583,302300.11153140245
2584,155742.4883005159
2585,184908.37721195
2586,237200.61039341774
2587,215379.72835440945
2588,165228.16029160866
2589,142319.35410390198
2590,205676.46408413956
2591,235400.96017106593
2592,209190.52988683493
2593,248187.87104228657
2594,175940.32217878453
2595,216933.54097992394
2596,341781.72352493077
2597,182788.03395895386
2598,254642.26194936948
2599,326075.7612311782
2600,203089.41686047902
2601,154476.1436758652
2602,74375.55378799651
2603,93847.09040627824
2604,90814.82083158416
2605,64573.655395474416
2606,141612.31267136137
2607,175562.97985621632
2608,214172.1694997657
2609,152637.9310206568
2610,113769.05745857827
2611,146178.3312073932
2612,156662.10123080015
2613,135315.5574883947
2614,128635.86397436535
2615,152409.4792502796
2616,139084.2772402779
2617,184368.89939973908
2618,208653.6222963122
2619,208582.13432847467
2620,189917.55868784944
2621,181404.3098474347
2622,185050.31979051422
2623,251045.20501235573
2624,273742.6536318921
2625,316345.25319914025
2626,168315.81999665775
2627,189987.65620803836
2628,433642.7084905793
2629,475866.5385547178
2630,372041.62483219046
2631,437066.4897379009
2632,453624.7348728642
2633,300807.6909231
2634,399743.2140099993
2635,146396.91359604197
2636,196180.0805981127
2637,181465.90014916932
2638,261866.05796242756
2639,193506.7389298163
2640,152743.1769408004
2641,101082.35731139164
2642,187607.1303031347
2643,98834.25014964984
2644,131976.88398264794
2645,98700.19040786466
2646,95014.96712109404
2647,103798.53768738844
2648,139686.76653317217
2649,143560.92820385154
2650,149852.17580256905
2651,135414.6478027127
2652,422840.21891083574
2653,256770.09946762436
2654,239809.1861268007
2655,389961.6551970485
2656,329634.9665483152
2657,339399.1086649816
2658,263230.6828933273
2659,317993.183776884
2660,318904.43751003477
2661,356121.15901640285
2662,341140.25469484116
2663,276223.99441813934
2664,262021.13813140866
2665,310248.8099112714
2666,276439.80413249746
2667,160620.43749368796
2668,183337.06245857038
2669,170325.90707440727
2670,296205.1513063746
2671,184672.67503978792
2672,184462.78401263757
2673,214628.91135058526
2674,212711.45329164542
2675,164875.66951872996
2676,183976.09526259426
2677,200869.21211581293
2678,259953.86811516967
2679,277956.47309627593
2680,277021.3712113128
2681,433119.1683982072
2682,358567.9305058331
2683,473428.4860190076
2684,321658.76980670716
2685,355658.3092920284
2686,263354.02110459143
2687,319882.3370990873
2688,224932.16082999716
2689,216549.83205506703
2690,471304.64668195415
2691,172370.4520440438
2692,133559.082081348
2693,188407.49437418286
2694,135939.8648469282
2695,188465.7273276679
2696,185962.7001058503
2697,187165.15056708152
2698,195581.76108301408
2699,167059.57820368762
2700,148714.9671435606
2701,153607.89295325332
2702,102530.0186106733
2703,137035.29726953575
2704,153242.65861725798
2705,122576.51553325557
2706,117695.29432861293
2707,133391.96488967258
2708,136030.60836083413
2709,117797.52503932967
2710,127410.30346369228
2711,288493.560184417
2712,358593.2770376568
2713,168575.62763181227
2714,150155.1305734205
2715,161499.88539689028
2716,157686.87561503542
2717,190695.59666271013
2718,228703.43621538713
2719,151609.19435875895
2720,180924.24217650265
2721,133403.71697119527
2722,152876.52147655445
2723,152538.23855276016
2724,124793.13909819355
2725,134289.44456188075
2726,138657.93102143455
2727,181618.1370196688
2728,158016.0271658985
2729,141482.86493966958
2730,142352.84539169038
2731,124098.75780818603
2732,113457.18963155635
2733,161404.20700806438
2734,143849.75479258728
2735,130254.88866804513
